user_id,/tutorial/step-three,/tutorial/step-two,/tutorial/step-one,/,/signup,/features,/tutorial/intro,/tutorial/end,/features/web,/pricing,/tutorial/step-four,/features/mobile,/features/desktop,/about
1961,0,0,0,2,2,1,0,0,0,1,0,2,1,0
1962,13,7,17,10,1,11,1,20,0,0,15,0,16,0
1963,17,12,2,9,15,0,12,10,0,0,5,10,0,0
1964,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,19,15,17,9,0,0,0,0,0,0,0
1966,0,0,0,12,2,0,0,0,0,0,0,0,0,0
1967,9,11,10,20,9,0,2,20,0,0,10,6,2,0
1968,17,10,3,16,15,0,7,11,0,4,19,0,0,0
1969,0,16,13,9,17,0,7,0,0,0,0,16,0,3
1970,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1971,0,0,0,7,0,19,0,0,0,0,0,19,0,0
1972,0,0,0,2,1,0,0,0,2,0,0,0,2,0
1973,0,0,0,16,20,9,0,0,0,0,0,0,0,0
1974,0,0,0,2,1,0,0,0,0,2,0,0,0,0
1975,20,12,18,9,15,0,10,9,0,14,20,0,12,0
1976,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1977,0,0,0,2,0,1,0,0,2,0,0,0,0,0
1978,10,13,2,16,12,0,13,14,0,0,8,0,0,0
1979,0,0,0,14,16,0,0,0,0,0,0,9,0,0
1980,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1981,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1982,0,0,0,3,12,0,0,0,0,0,0,0,0,0
1983,0,0,14,3,19,0,14,0,2,0,0,0,0,0
1984,12,7,20,2,3,0,4,4,0,0,5,6,0,0
1985,0,0,10,18,14,0,18,0,0,0,0,0,18,0
1986,0,0,0,1,8,0,0,0,0,0,0,0,9,0
1987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
1988,0,0,0,15,13,0,0,0,0,0,0,0,0,0
1989,7,20,3,14,8,0,12,13,0,0,14,0,0,0
1990,5,17,12,2,13,0,18,0,1,0,0,0,20,0
1991,1,1,16,12,1,18,15,15,0,0,16,0,0,0
1992,0,0,4,15,8,0,9,0,4,0,0,0,0,0
1993,0,0,0,16,17,0,0,0,2,0,0,1,0,0
1994,7,1,19,1,20,0,11,0,0,0,4,2,10,0
1995,0,0,0,2,2,0,0,0,0,0,0,1,0,0
1996,0,0,0,7,0,0,0,0,13,0,0,0,0,0
1997,7,20,1,9,20,0,13,0,8,0,0,0,18,0
1998,17,15,1,9,10,0,2,18,0,0,17,0,8,0
1999,0,13,5,5,17,0,1,0,20,0,0,0,0,0
2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,16,14,0,0,0,13,0,0,0,0,0
2002,14,4,9,6,6,19,6,1,0,0,15,0,0,0
2003,0,0,0,6,18,0,0,0,0,0,0,0,0,0
2004,10,1,12,14,7,0,12,17,0,0,1,0,0,0
2005,0,0,0,18,11,0,8,0,0,0,0,0,15,0
2006,17,16,5,18,19,0,13,2,0,8,15,0,8,0
2007,0,0,0,1,1,1,0,0,0,0,0,0,2,0
2008,0,0,0,4,6,0,16,0,0,4,0,0,0,7
2009,14,20,3,10,14,0,9,14,0,0,13,0,0,0
2010,11,18,17,6,5,12,8,0,0,0,12,18,0,0
2011,14,10,16,13,11,0,2,10,0,20,19,13,1,0
2012,0,0,0,2,15,0,0,0,9,0,0,0,0,0
2013,0,0,0,4,14,0,2,0,0,0,0,5,15,0
2014,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2015,9,20,7,5,19,0,1,2,0,0,16,0,0,0
2016,0,0,0,1,6,15,0,0,8,0,0,9,0,0
2017,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2019,0,0,0,2,1,2,0,0,0,0,0,0,0,0
2020,0,0,0,5,15,0,16,0,11,0,0,0,13,0
2021,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2022,0,0,0,11,4,0,18,0,0,0,0,0,0,0
2023,0,0,0,12,11,18,0,0,0,0,0,15,0,0
2024,18,11,11,20,5,0,5,2,6,0,12,11,0,0
2025,0,0,0,17,5,0,0,0,0,0,0,0,0,0
2026,3,8,15,15,2,0,4,1,0,0,17,5,5,0
2027,15,20,7,10,4,0,1,0,1,0,19,0,0,0
2028,12,4,5,12,11,0,7,3,9,0,13,5,0,0
2029,0,0,0,2,2,0,0,0,0,0,0,2,0,0
2030,16,18,11,16,16,0,10,0,9,0,2,0,0,0
2031,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2032,0,0,0,19,0,0,0,0,0,0,0,0,0,0
2033,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2034,4,15,4,5,17,0,6,7,3,0,2,0,0,4
2035,6,1,19,9,4,11,20,0,0,0,12,0,0,0
2036,0,0,0,20,5,0,0,0,6,0,0,0,0,0
2037,1,5,18,5,9,0,13,12,20,0,15,0,20,0
2038,0,0,18,17,17,0,19,0,0,0,0,0,0,0
2039,0,0,0,17,14,0,0,0,0,0,0,0,0,0
2040,19,18,13,10,4,0,10,0,12,0,11,0,0,0
2041,0,1,2,17,10,0,2,0,0,0,0,0,0,0
2042,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,4,15,0,6,0,0,0,0,0,0,0
2044,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2045,0,13,13,13,2,0,19,0,8,0,0,10,0,0
2046,0,0,11,18,6,9,5,0,0,0,0,10,0,0
2047,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2048,0,19,18,3,12,0,18,0,0,0,0,14,0,0
2049,0,0,0,9,14,0,0,0,0,0,0,0,0,0
2050,0,0,0,10,1,14,5,0,0,0,0,0,0,0
2051,20,1,13,13,10,0,5,0,7,0,6,9,17,0
2052,0,0,0,18,13,0,0,0,0,0,0,0,0,0
2053,14,1,4,19,9,0,4,3,8,0,18,0,0,0
2054,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2055,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2056,0,11,15,7,7,7,10,0,0,0,0,0,0,0
2057,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2058,0,0,0,11,0,14,0,0,0,0,0,0,0,0
2059,8,13,19,3,2,0,3,4,0,0,3,3,16,0
2060,10,2,1,13,6,0,2,18,15,0,18,7,0,0
2061,10,7,1,11,12,0,4,19,0,0,17,0,0,0
2062,2,12,3,4,8,19,2,0,0,0,0,0,10,0
2063,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2064,0,0,0,8,3,0,20,0,6,0,0,0,0,0
2065,0,0,9,1,6,0,8,0,6,0,0,1,0,0
2066,0,0,0,6,0,0,0,0,0,0,0,7,0,0
2067,0,0,0,1,2,0,0,0,2,0,0,0,1,0
2068,0,0,0,8,2,0,2,0,0,0,0,0,0,0
2069,0,0,16,6,11,13,5,0,3,0,0,0,16,0
2070,1,10,15,16,16,0,19,0,0,0,0,16,0,0
2071,0,3,8,9,19,0,13,0,0,0,0,7,0,0
2072,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2073,15,18,20,6,13,6,18,17,0,0,9,0,0,0
2074,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,1,1,0,0,0,2,0,0,0,1,0
2076,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,2,2,0,0,0,1,0,0,2,0,0
2079,10,5,19,2,5,0,5,0,10,0,20,0,0,0
2080,19,10,18,16,6,0,12,0,0,0,0,18,0,0
2081,0,0,3,9,20,6,10,0,15,0,0,12,0,0
2082,17,6,19,9,14,0,11,0,15,0,0,0,0,0
2083,12,7,5,9,16,15,14,0,0,0,0,0,0,0
2084,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,4,6,0,0,0,0,0,0,0,10,0
2086,18,8,9,17,4,0,17,0,1,0,0,0,4,0
2087,0,0,0,15,2,0,0,0,3,0,0,12,4,0
2088,10,1,2,19,20,0,2,15,0,0,18,0,6,0
2089,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,1,1,0,0,0,2,0,0,0,0,0
2092,0,17,10,10,11,0,7,0,0,0,0,14,0,0
2093,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2095,0,0,0,13,8,0,8,0,0,0,0,13,0,0
2096,0,0,0,4,8,13,5,0,0,0,0,10,9,0
2097,0,0,0,1,0,0,0,0,0,2,0,0,0,0
2098,8,2,17,17,20,0,13,6,4,0,19,0,0,0
2099,0,0,0,10,12,15,0,0,4,0,0,0,0,0
2100,0,0,0,4,5,0,20,0,0,0,0,1,1,0
2101,0,0,0,11,0,1,0,0,12,0,0,0,2,0
2102,0,0,0,2,11,0,0,0,0,0,0,0,9,0
2103,14,8,10,1,12,7,5,0,18,0,6,0,0,0
2104,6,9,3,14,14,0,9,10,0,0,12,19,0,0
2105,0,0,4,17,7,0,4,0,20,14,0,0,11,0
2106,1,18,14,12,1,0,5,9,0,0,7,12,8,0
2107,0,0,9,18,1,0,13,0,0,0,0,0,1,0
2108,0,0,0,1,10,8,0,0,17,0,0,0,9,0
2109,0,0,0,12,2,0,5,0,0,0,0,10,18,0
2110,13,14,18,8,14,0,20,16,0,0,14,0,17,0
2111,0,0,0,4,16,0,4,0,0,0,0,18,0,13
2112,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2113,6,16,8,8,19,0,19,0,0,0,20,0,0,6
2114,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2115,20,11,15,2,11,0,4,0,0,0,0,4,0,0
2116,0,0,14,1,12,2,10,0,11,0,0,0,10,0
2117,0,0,0,13,3,0,3,0,20,0,0,0,0,0
2118,16,1,3,8,4,0,16,0,0,0,0,0,0,0
2119,0,0,0,12,14,0,12,0,8,0,0,0,18,0
2120,15,15,10,19,1,0,5,1,2,3,4,18,0,0
2121,0,16,3,7,15,0,1,0,0,11,0,0,0,0
2122,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2123,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2124,20,3,1,3,9,0,14,0,0,0,17,0,0,0
2125,0,0,0,18,0,0,0,0,0,0,0,0,18,0
2126,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2127,0,0,0,1,2,2,0,0,1,0,0,0,2,0
2128,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2129,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2130,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2131,0,0,0,1,2,0,0,0,1,0,0,0,0,0
2132,4,3,10,17,7,0,19,11,10,15,3,0,0,0
2133,9,8,9,13,6,0,19,5,0,0,13,0,0,0
2134,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2135,0,0,0,12,16,12,0,0,8,0,0,16,7,0
2136,0,0,0,16,14,0,10,0,0,0,0,0,10,0
2137,20,9,10,16,6,0,6,0,0,0,0,19,0,0
2138,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2139,0,0,0,14,0,0,0,0,0,0,0,0,8,0
2140,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2141,0,0,0,13,2,0,9,0,0,0,0,19,0,0
2142,3,11,14,5,2,0,15,0,0,1,0,7,0,0
2143,11,19,2,18,8,0,8,0,0,0,0,0,10,0
2144,0,0,15,2,17,0,13,0,17,0,0,12,8,0
2145,0,0,0,12,9,0,16,0,0,0,0,0,0,15
2146,0,5,19,14,8,9,1,0,0,0,0,0,0,0
2147,6,12,15,2,2,14,2,14,0,0,17,0,0,0
2148,0,0,0,8,19,0,0,0,15,0,0,2,0,0
2149,0,0,0,2,1,0,8,0,7,0,0,0,4,0
2150,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2151,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2152,0,0,0,2,1,0,0,0,0,0,0,1,1,0
2153,14,13,20,11,6,0,11,5,6,0,15,0,4,0
2154,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2155,0,0,0,13,0,15,0,0,0,0,0,9,0,0
2156,19,20,6,14,3,16,20,13,16,0,8,0,0,0
2157,0,0,0,1,2,0,0,0,2,0,0,0,0,0
2158,0,0,0,16,0,9,0,0,0,0,0,0,0,0
2159,0,0,14,14,8,0,19,0,4,0,0,6,0,0
2160,0,0,0,2,2,0,0,0,0,2,0,2,1,0
2161,0,0,0,1,2,1,0,0,0,0,0,0,0,0
2162,15,18,6,2,18,0,17,4,0,0,17,0,0,0
2163,0,0,18,3,8,0,2,0,0,0,0,4,0,0
2164,9,20,15,18,16,0,17,0,0,0,3,0,0,0
2165,0,0,0,2,2,0,0,0,1,0,0,0,0,0
2166,3,3,18,7,11,0,19,13,7,0,9,0,0,0
2167,0,0,0,9,20,0,13,0,0,0,0,13,0,0
2168,0,0,0,9,20,0,8,0,11,0,0,12,0,0
2169,13,5,4,4,9,0,6,0,0,0,0,16,7,0
2170,17,14,7,5,1,4,4,11,0,0,8,0,0,0
2171,0,0,0,19,19,4,0,0,0,0,0,0,0,0
2172,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2173,19,16,16,10,7,0,20,0,0,0,0,0,0,0
2174,0,0,7,17,3,0,10,0,0,0,0,19,0,0
2175,18,13,2,4,14,0,3,20,13,0,9,0,0,0
2176,16,17,5,9,17,0,19,0,0,0,19,0,7,0
2177,0,0,0,3,7,0,0,0,2,18,0,0,6,0
2178,1,3,8,10,12,3,18,17,0,0,6,5,18,0
2179,19,8,9,17,12,14,5,9,0,0,14,0,0,0
2180,16,2,4,20,12,0,7,0,0,10,0,0,0,0
2181,10,5,18,4,11,0,16,2,15,0,8,18,6,0
2182,15,13,18,9,17,0,8,0,0,0,13,16,0,0
2183,0,0,0,20,20,0,0,0,0,0,0,0,0,0
2184,0,0,8,6,2,0,7,0,0,0,0,0,0,0
2185,3,6,14,15,18,6,12,0,5,0,0,3,9,0
2186,0,0,0,19,8,0,0,0,18,0,0,0,0,0
2187,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,8,12,2,0,0,2,5,0,3,0,0
2189,0,0,14,13,5,3,1,0,0,3,0,0,0,0
2190,0,5,16,4,2,0,18,0,0,0,0,18,0,0
2191,6,13,14,11,12,0,14,14,0,0,15,0,0,0
2192,0,0,0,7,13,0,4,0,0,0,0,0,0,0
2193,19,19,4,12,17,0,17,2,0,0,17,0,9,0
2194,0,0,0,19,3,0,3,0,10,0,0,0,7,0
2195,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2196,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2197,11,2,13,11,3,20,2,20,0,0,7,0,0,0
2198,0,0,12,7,10,0,7,0,0,0,0,17,0,0
2199,0,20,1,10,8,0,20,0,0,0,0,0,0,0
2200,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2201,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2202,11,12,16,17,8,0,13,2,0,17,12,10,0,0
2203,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,1,17,7,19,0,0,0,0,0,0,0
2205,0,0,0,2,13,18,0,0,3,16,0,2,11,0
2206,0,0,0,16,16,0,0,0,0,0,0,0,11,0
2207,0,0,0,2,0,2,0,0,0,0,0,0,0,0
2208,0,0,13,3,7,0,5,0,0,0,0,0,0,0
2209,0,0,8,10,6,0,6,0,0,0,0,0,0,0
2210,9,2,7,20,12,0,2,0,0,4,19,0,0,0
2211,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2212,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2213,0,0,0,6,8,16,4,0,19,0,0,18,0,0
2214,20,11,1,2,16,0,18,0,0,0,14,20,0,0
2215,19,5,1,18,19,5,10,7,3,6,5,0,0,16
2216,1,3,12,10,11,0,12,0,0,0,0,0,0,0
2217,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2218,0,18,4,6,13,20,2,0,0,0,0,0,0,0
2219,0,0,0,5,5,0,0,0,18,9,0,0,0,0
2220,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2222,16,16,6,17,17,10,20,9,0,0,7,0,0,0
2223,0,0,0,4,7,15,0,0,0,0,0,0,20,0
2224,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,4,11,0,7,0,0,0,0,0,12,0
2226,0,0,0,2,10,19,8,0,14,0,0,6,8,0
2227,0,0,0,12,1,0,0,0,0,0,0,0,0,0
2228,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2229,0,0,0,1,1,0,0,0,1,0,0,0,2,0
2230,6,3,4,9,9,0,19,3,17,0,17,0,0,0
2231,11,2,6,1,2,0,11,0,15,12,0,0,0,0
2232,0,0,5,4,10,7,16,0,0,0,0,0,11,0
2233,0,0,0,1,1,2,0,0,1,0,0,1,0,0
2234,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2235,0,0,0,9,0,0,0,0,0,0,0,0,2,0
2236,8,12,14,2,10,0,4,10,10,0,3,2,0,0
2237,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2238,0,0,0,2,1,2,0,0,2,0,0,1,1,0
2239,0,0,0,3,0,0,0,0,8,0,0,0,0,0
2240,7,6,1,10,16,19,9,2,0,0,20,0,5,0
2241,0,0,0,1,2,0,0,0,0,0,0,12,0,0
2242,0,0,0,2,2,2,0,0,1,0,0,0,2,0
2243,11,14,2,13,6,0,4,16,0,0,8,0,0,0
2244,16,20,3,4,3,0,1,3,0,0,15,20,0,0
2245,0,0,5,19,15,20,11,0,14,0,0,14,0,0
2246,0,0,0,4,20,0,0,0,0,0,0,0,0,0
2247,16,9,5,18,8,0,14,0,0,6,5,0,5,0
2248,8,9,5,1,3,0,12,0,0,2,0,18,0,0
2249,17,12,12,9,1,0,8,3,0,0,4,6,15,0
2250,6,1,10,8,17,0,11,0,0,0,11,18,17,0
2251,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2252,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2253,0,0,0,15,9,0,0,0,13,0,0,0,3,0
2254,7,4,13,7,20,0,2,10,1,0,19,8,0,0
2255,8,18,4,12,12,5,15,2,0,0,14,0,17,0
2256,0,0,0,2,2,0,0,0,1,0,0,0,0,0
2257,10,1,12,11,13,0,10,2,0,0,9,14,0,0
2258,0,0,0,14,0,15,0,0,0,0,0,0,0,0
2259,15,9,5,3,2,0,14,0,16,0,0,0,10,0
2260,0,0,0,18,11,0,7,0,0,0,0,20,0,0
2261,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2262,0,0,0,2,1,0,0,0,0,0,0,2,2,0
2263,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2264,6,6,15,13,2,12,19,18,0,0,9,0,16,0
2265,1,5,2,11,10,0,9,11,0,0,12,0,2,0
2266,15,18,17,12,13,0,10,0,19,12,0,0,0,0
2267,0,0,0,5,20,0,12,0,2,0,0,8,9,0
2268,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2269,0,0,0,13,12,20,0,0,0,0,0,0,0,0
2270,14,7,9,18,2,0,14,0,0,0,20,0,0,0
2271,0,0,0,1,2,0,0,0,2,0,0,0,0,1
2272,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2273,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2274,0,0,0,1,3,0,8,0,0,0,0,7,1,0
2275,0,0,0,1,1,0,0,0,1,0,0,0,2,0
2276,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2277,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2278,0,0,0,8,11,0,0,0,11,0,0,0,0,20
2279,16,8,12,4,3,0,13,13,0,0,19,0,0,0
2280,0,0,5,17,2,3,16,0,0,10,0,11,0,0
2281,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2282,0,8,19,2,14,0,3,0,0,0,0,0,2,5
2283,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2284,6,16,10,13,12,0,3,0,0,0,12,8,0,0
2285,0,0,4,16,8,9,12,0,0,0,0,7,0,0
2286,0,0,0,6,19,0,0,0,20,0,0,0,0,0
2287,4,11,15,9,7,4,20,0,0,0,0,7,0,0
2288,15,8,17,17,16,12,7,14,0,0,15,0,8,0
2289,0,0,0,10,12,6,0,0,3,3,0,0,13,0
2290,0,0,0,2,2,0,0,0,1,0,0,0,0,0
2291,0,7,20,20,9,20,20,0,0,0,0,0,0,0
2292,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2293,6,9,12,1,18,0,18,9,0,18,11,0,2,0
2294,0,0,0,1,0,0,0,0,2,0,0,2,0,0
2295,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2296,17,8,1,9,11,0,8,10,0,10,11,0,1,0
2297,0,0,0,4,9,0,10,0,0,0,0,0,19,0
2298,0,0,0,19,0,0,0,0,14,0,0,0,0,0
2299,5,14,11,3,10,0,4,8,0,0,10,0,0,0
2300,0,12,5,20,13,0,10,0,0,0,0,0,7,0
2301,0,0,6,8,1,0,9,0,9,0,0,6,0,0
2302,3,7,20,4,15,0,20,4,0,0,3,0,14,0
2303,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2304,0,0,0,5,20,0,0,0,19,0,0,0,0,0
2305,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2306,0,0,0,18,0,4,0,0,0,0,0,0,0,0
2307,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2308,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2309,6,8,14,9,11,0,16,8,18,0,12,12,6,0
2310,0,0,0,16,4,0,0,0,0,0,0,0,0,0
2311,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2312,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2313,0,0,0,16,16,0,18,0,0,0,0,0,0,0
2314,0,0,0,15,0,0,0,0,0,0,0,0,0,1
2315,0,0,6,3,14,0,17,0,0,0,0,0,0,0
2316,0,0,0,19,15,10,10,0,0,0,0,0,5,0
2317,0,0,0,8,9,2,3,0,15,0,0,0,0,0
2318,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2319,0,0,13,16,7,0,17,0,0,0,0,15,18,0
2320,0,0,0,4,0,20,0,0,0,0,0,0,19,0
2321,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2322,4,7,20,9,8,0,1,11,0,0,5,0,0,0
2323,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,9,2,0,0,0,0,0,0,0,0,0
2326,7,3,5,13,4,20,20,0,14,2,7,0,0,0
2327,0,0,0,2,1,0,0,0,0,0,0,0,2,0
2328,3,4,11,17,9,15,2,6,19,0,8,0,1,0
2329,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2330,0,0,4,16,15,0,5,0,18,0,0,0,0,0
2331,9,11,4,16,13,0,19,9,0,0,7,0,7,0
2332,18,16,12,2,11,16,5,0,19,0,0,0,0,0
2333,0,0,0,11,5,0,0,0,15,0,0,0,0,0
2334,19,8,16,20,12,0,18,6,19,0,6,5,12,0
2335,0,0,0,8,3,0,5,0,0,0,0,0,0,0
2336,0,0,10,6,11,0,16,0,20,0,0,0,0,0
2337,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2338,0,0,0,20,18,0,0,0,2,0,0,0,4,0
2339,0,0,2,8,6,0,2,0,0,4,0,6,0,0
2340,0,0,0,2,1,0,0,0,0,0,0,0,1,0
2341,0,0,13,16,4,0,17,0,0,0,0,1,0,0
2342,7,14,5,8,20,0,6,19,0,0,20,0,0,9
2343,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2344,0,17,17,9,10,0,15,0,20,0,0,15,0,0
2345,0,0,0,16,7,0,0,0,0,0,0,0,12,0
2346,0,3,10,12,14,15,10,0,0,0,0,0,0,0
2347,0,0,0,12,4,7,0,0,10,0,0,0,8,0
2348,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2349,10,9,1,6,6,17,18,19,0,0,15,18,0,0
2350,0,0,0,5,15,15,0,0,0,0,0,0,8,0
2351,0,0,0,20,15,0,13,0,12,0,0,0,18,0
2352,0,0,0,2,2,0,0,0,1,0,0,0,0,0
2353,0,0,16,16,2,0,7,0,0,0,0,18,0,7
2354,17,18,13,11,11,2,20,0,0,0,2,1,0,0
2355,0,0,0,2,0,0,0,0,2,0,0,0,1,0
2356,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2357,0,0,0,8,0,18,0,0,0,0,0,0,0,0
2358,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2359,0,0,0,5,5,0,0,0,0,0,0,0,0,0
2360,0,0,0,7,2,0,3,0,0,0,0,0,0,18
2361,0,0,0,1,4,6,0,0,10,0,0,0,12,0
2362,19,10,16,14,14,0,10,12,0,0,3,0,0,0
2363,0,0,0,4,0,0,0,0,0,0,0,0,9,0
2364,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2365,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2366,0,0,0,7,17,0,0,0,0,0,0,0,0,0
2367,0,0,0,9,17,0,0,0,0,0,0,0,10,0
2368,0,0,0,16,15,0,20,0,0,0,0,0,0,0
2369,6,11,9,17,2,0,3,4,0,0,7,0,1,0
2370,0,0,6,20,16,0,8,0,0,0,0,11,15,0
2371,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2372,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2373,0,0,15,19,3,0,8,0,0,12,0,0,12,0
2374,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2375,0,0,0,13,7,0,15,0,0,0,0,0,0,0
2376,0,0,0,13,4,0,0,0,0,0,0,13,1,0
2377,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2378,0,0,0,14,17,0,0,0,0,15,0,4,0,0
2379,14,18,14,15,1,0,6,0,12,0,12,0,0,13
2380,0,14,4,11,4,0,9,0,5,0,0,14,0,0
2381,0,0,0,2,1,0,0,0,2,0,0,1,0,0
2382,1,13,6,19,9,3,8,17,18,0,10,0,0,0
2383,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2384,0,0,0,17,6,0,0,0,16,0,0,9,0,0
2385,15,9,3,2,7,0,20,14,10,0,4,9,0,0
2386,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2387,0,0,0,1,1,0,0,0,2,0,0,1,2,0
2388,0,0,0,1,2,0,0,0,2,0,0,0,2,0
2389,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2390,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2391,0,0,12,3,5,15,8,0,9,0,0,0,0,0
2392,14,6,9,17,15,0,14,0,0,0,17,0,0,0
2393,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2394,15,20,8,11,19,0,17,0,0,0,5,0,0,0
2395,0,0,0,5,6,0,0,0,13,0,0,2,2,0
2396,10,6,1,5,17,0,15,6,0,0,17,0,2,0
2397,8,4,10,19,8,0,13,0,17,0,0,0,0,0
2398,0,0,0,1,1,0,0,0,2,0,0,1,0,0
2399,0,0,0,2,0,0,0,0,0,2,0,1,0,0
2400,4,1,18,14,11,0,12,11,16,0,2,0,0,0
2401,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2402,0,1,15,11,6,19,11,0,0,0,0,13,0,0
2403,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2404,0,0,0,6,7,0,0,0,0,0,0,8,13,0
2405,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2406,7,13,13,15,3,0,4,18,0,10,16,0,0,0
2407,0,0,0,1,1,0,0,0,2,0,0,2,1,0
2408,0,0,0,3,10,1,0,0,4,0,0,0,18,0
